PARCEL_PIN,SOURCE,ZONING_DISTRICT,FUTURE_LAND_USE,SUBDIVISION_NAME
0172107313040,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107313041,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314002,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314003,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314004,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314005,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314005,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314005,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314006,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314006,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314006,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314007,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314007,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314007,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314008,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314008,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314008,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314008,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314008,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314008,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314009,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314009,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314009,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314009,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314010,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314011,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314012,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314013,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314014,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314015,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314016,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314016,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314016,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314016,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314017,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314017,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314017,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314017,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314018,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314018,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314018,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314018,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314019,COT,CR,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314019,COT,CR,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314019,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107314019,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107314020,COT,CR,Commercial,WYNDEMERE FILING 6
0172107314021,COT,CR,Commercial,WYNDEMERE FILING 6
0172107314022,COT,CR,Commercial,WYNDEMERE FILING 6
0172107314023,COT,CR,Commercial,WYNDEMERE FILING 6
0172107314024,COT,CR,Commercial,WYNDEMERE FILING 6
0172107314025,COT,CR,Commercial,WYNDEMERE FILING 6
0172107314026,COT,CR,Commercial,WYNDEMERE FILING 6
0172107314027,COT,CR,"Parks, Trails, and Open Space",WYNDEMERE FILING 6
0172107314027,COT,SFD,"Parks, Trails, and Open Space",
0172107314027,COT,SFD,"Parks, Trails, and Open Space",WYNDEMERE FILING 6
0172107314027,COT,SFD,"Parks, Trails, and Open Space",WYNDEMERE FILING 6
0172107314027,COT,SFD,"Parks, Trails, and Open Space",WYNDEMERE FILING 6
0172107314028,COT,CR,Commercial,WYNDEMERE FILING 6
0172107315002,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 1
0172107315002,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 5
0172107315003,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 5
0172107315004,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 5
0172107315005,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 5
0172107315006,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 5
0172107315007,COT,SFD,Single-Family Neighborhoods,
0172107315007,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 5
0172107315007,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 6
0172107316001,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316002,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316003,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316004,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 1
0172107316004,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316005,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 1
0172107316005,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316006,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316007,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316008,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316009,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316010,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316011,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316012,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316013,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316014,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316015,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316016,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316017,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316018,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316019,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316020,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107316021,COT,POS,"Parks, Trails, and Open Space",WYNDEMERE PARK
0172107316021,COT,SFD,"Parks, Trails, and Open Space",WYNDEMERE PARK
0172107317001,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317002,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317003,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317004,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317005,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317006,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317007,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317008,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317009,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317010,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317011,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317012,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317013,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317014,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317015,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317016,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317017,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317018,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317019,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317020,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317021,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107317022,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107318001,COT,POS,Single-Family Neighborhoods,
0172107318001,COT,POS,Single-Family Neighborhoods,WYNDEMERE PARK
0172107318001,COT,SFD,Single-Family Neighborhoods,
0172107318001,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107318002,COT,POS,Single-Family Neighborhoods,
0172107318002,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107318003,COT,POS,Single-Family Neighborhoods,
0172107318003,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107318004,COT,POS,Single-Family Neighborhoods,
0172107318004,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107318005,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107318006,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107318007,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107319001,COT,SFD,Single-Family Neighborhoods,WYNDEMERE PARK
0172107319002,COT,CR,Commercial,WYNDEMERE FILING 6
0172107319002,COT,POS,Commercial,WYNDEMERE FILING 6
0172107319003,COT,CR,"Parks, Trails, and Open Space",WYNDEMERE FILING 6
0172107319003,COT,POS,"Parks, Trails, and Open Space",WYNDEMERE FILING 6
0172107319003,COT,SFD,"Parks, Trails, and Open Space",WYNDEMERE FILING 6
0172107400008,COT,SFA,"Parks, Trails, and Open Space",
0172107400009,COT,SFA,"Parks, Trails, and Open Space",
0172107400012,COT,SFD,"Parks, Trails, and Open Space",
0172107400012,COT,SFD,"Parks, Trails, and Open Space",GRANGE CREEK FLG NO 5 PUD
0172107400012,COT,SFD,"Parks, Trails, and Open Space",WYNDEMERE FILING 4
0172107400013,COT,POS,"Parks, Trails, and Open Space",
0172107400013,COT,POS,"Parks, Trails, and Open Space",GRANGE CREEK FLG NO 5 PUD
0172107400013,COT,SFD,"Parks, Trails, and Open Space",GRANGE CREEK FLG NO 5 PUD
0172107400014,COT,A,Estate Neighborhood,
0172107403004,COT,SFD,"Parks, Trails, and Open Space",
0172107403004,COT,SFD,"Parks, Trails, and Open Space",GRANGE CREEK FLG NO 5 PUD
0172107403004,COT,SFD,"Parks, Trails, and Open Space",WYNDEMERE FILING 4
0172107403009,COT,SFD,Single-Family Neighborhoods,
0172107403010,COT,POS,Single-Family Neighborhoods,
0172107403010,COT,SFD,Single-Family Neighborhoods,
0172107403011,COT,POS,Single-Family Neighborhoods,
0172107403012,COT,POS,Single-Family Neighborhoods,
0172107403013,COT,POS,Single-Family Neighborhoods,
0172107403014,COT,POS,Single-Family Neighborhoods,
0172107403015,COT,POS,Single-Family Neighborhoods,
0172107407001,COT,POS,"Parks, Trails, and Open Space",
0172107407001,COT,POS,"Parks, Trails, and Open Space",
0172107407001,COT,POS,"Parks, Trails, and Open Space",
0172107407001,COT,POS,"Parks, Trails, and Open Space",RIVERDALE PARK
0172107407001,COT,POS,"Parks, Trails, and Open Space",WYNDEMERE FILING 4
0172107407001,COT,POS,"Parks, Trails, and Open Space",WYNDEMERE FILING 4
0172107407001,COT,POS,"Parks, Trails, and Open Space",WYNDEMERE FILING 4
0172107407001,COT,POS,"Parks, Trails, and Open Space",WYNDEMERE FILING 4
0172107408001,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408002,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408003,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408004,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408005,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408008,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408009,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408010,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408011,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408012,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408013,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408014,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408015,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408016,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408017,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408018,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408019,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408020,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408021,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408024,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107408025,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409001,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409002,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409003,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409004,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409005,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409006,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409007,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409008,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409009,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409010,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409011,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409012,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409013,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409014,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409015,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409016,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409017,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409018,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107409019,COT,SFD,Single-Family Neighborhoods,WYNDEMERE FILING 2
0172107416005,COT,POS,Single-Family Neighborhoods,
0172107416005,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416006,COT,POS,Single-Family Neighborhoods,
0172107416006,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416008,COT,POS,Single-Family Neighborhoods,
0172107416008,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416009,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416010,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416011,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416012,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416018,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416019,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416020,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416021,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416028,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172107416029,COT,POS,Single-Family Neighborhoods,WYNDEMERE FILING 4
0172108300003,COT,A,"Parks, Trails, and Open Space",
0172108300003,COT,A,"Parks, Trails, and Open Space",
0172109300001,COT,POS,"Parks, Trails, and Open Space",
0172116008002,COT,POS,"Parks, Trails, and Open Space",
0172116201003,COT,POS,,
0172116201003,COT,POS,"Parks, Trails, and Open Space",
0172116202002,COT,POS,,
0172116202002,COT,POS,"Parks, Trails, and Open Space",
0172117000008,COT,A,"Parks, Trails, and Open Space",
0172117000008,COT,POS,"Parks, Trails, and Open Space",
0172117000010,COT,A,"Parks, Trails, and Open Space",
0172117000010,COT,POS,"Parks, Trails, and Open Space",
0172117000010,COT,POS,"Parks, Trails, and Open Space",
0172117000046,COT,POS,"Parks, Trails, and Open Space",
0172117000048,COT,A,"Parks, Trails, and Open Space",
0172117000048,COT,A,"Parks, Trails, and Open Space",FUKAYE FIELDS SUBDIVISION
0172117000048,COT,POS,"Parks, Trails, and Open Space",
0172117000048,COT,POS,"Parks, Trails, and Open Space",FUKAYE FIELDS SUBDIVISION
0172117002001,COT,POS,"Parks, Trails, and Open Space",
0172117002002,COT,POS,"Parks, Trails, and Open Space",
0172117002003,COT,POS,"Parks, Trails, and Open Space",
0172117101001,COT,A,"Parks, Trails, and Open Space",CAMAS SUBDIVISION FLG NO 5
0172117101001,COT,POS,"Parks, Trails, and Open Space",
0172117101001,COT,POS,"Parks, Trails, and Open Space",
0172117101001,COT,POS,"Parks, Trails, and Open Space",
0172117101001,COT,POS,"Parks, Trails, and Open Space",CAMAS SUBDIVISION FLG NO 5
0172117101002,COT,POS,"Parks, Trails, and Open Space",
0172117101002,COT,POS,"Parks, Trails, and Open Space",
0172117101002,COT,POS,"Parks, Trails, and Open Space",CAMAS SUBDIVISION FLG NO 5
0172117102030,COT,A,"Parks, Trails, and Open Space",CAMAS SUBDIVISION FLG NO 4
0172117102030,COT,POS,"Parks, Trails, and Open Space",CAMAS SUBDIVISION FLG NO 4
0172117201001,COT,A,"Parks, Trails, and Open Space",FUKAYE FIELDS SUBDIVISION
0172117201001,COT,POS,"Parks, Trails, and Open Space",
0172117201001,COT,POS,"Parks, Trails, and Open Space",
0172117201001,COT,POS,"Parks, Trails, and Open Space",FUKAYE FIELDS SUBDIVISION
0172117401002,COT,POS,"Parks, Trails, and Open Space",
0172117401014,COT,POS,"Parks, Trails, and Open Space",CAMAS SUBDIVISION FLG NO 4
0172118000014,COT,A,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000014,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000014,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,A,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,CR,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,MH,Mixed Residential Neighborhoods,
0172118000026,COT,MH,Mixed Residential Neighborhoods,
0172118000026,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,MH,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000026,COT,SFA,Mixed Residential Neighborhoods,GRANDVIEW MHP
0172118000028,COT,CR,"Parks, Trails, and Open Space",PINE LAKES RANCH
0172118000028,COT,MH,Mixed Residential Neighborhoods,PINE LAKES RANCH
0172118000028,COT,MH,Mixed Residential Neighborhoods,PINE LAKES RANCH
0172118000028,COT,MH,Mixed Residential Neighborhoods,PINE LAKES RANCH
0172118000028,COT,MH,Mixed Residential Neighborhoods,PINE LAKES RANCH
0172118000028,COT,MH,Mixed Residential Neighborhoods,PINE LAKES RANCH
0172118000028,COT,MH,Mixed Residential Neighborhoods,PINE LAKES RANCH
0172118000028,COT,MH,Mixed Residential Neighborhoods,PINE LAKES RANCH
0172118000028,COT,MH,Mixed Residential Neighborhoods,PINE LAKES RANCH
0172118000028,COT,MH,"Parks, Trails, and Open Space",PINE LAKES RANCH
0172118000028,COT,MH,"Parks, Trails, and Open Space",PINE LAKES RANCH
0172118000030,COT,MH,Mixed Residential Neighborhoods,PINE LAKES RANCH
0172118000031,COT,CR,Transit-Oriented Development,
0172118000031,COT,MH,"Parks, Trails, and Open Space",
0172118000031,COT,MH,Transit-Oriented Development,
0172118000031,COT,POS,"Parks, Trails, and Open Space",
0172118000031,COT,POS,Transit-Oriented Development,
0172118000032,COT,CR,Transit-Oriented Development,
0172118000032,COT,POS,Transit-Oriented Development,
0172118001001,COT,CR,Community Mixed-Use,GRANDVIEW CENTER SUBDIVISION
0172118001001,COT,MH,Community Mixed-Use,GRANDVIEW CENTER SUBDIVISION
0172118002001,COT,CR,Transit-Oriented Development,LARKSPUR SUBDIVISION
0172118002002,COT,CR,Transit-Oriented Development,LARKSPUR SUBDIVISION
0172118100007,COT,POS,"Parks, Trails, and Open Space",
0172118100013,COT,MF,Single-Family Neighborhoods,
0172118101001,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101002,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101003,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101004,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101005,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101006,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101007,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101008,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101009,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101010,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101011,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101012,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101013,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101014,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101015,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101016,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101017,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101018,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101019,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101020,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101021,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101022,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101023,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101024,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101025,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101026,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101027,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101028,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101029,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101030,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101031,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101032,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101033,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101034,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101035,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101036,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101037,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101038,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101039,COT,MF,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101039,COT,NS,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101039,COT,POS,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101039,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101039,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101039,COT,SFA,Mixed Residential Neighborhoods,LARKSPUR VILLAGE EAST
0172118101041,COT,MH,"Parks, Trails, and Open Space",LARKSPUR VILLAGE EAST
0172118101041,COT,MH,"Parks, Trails, and Open Space",LARKSPUR VILLAGE EAST
0172118101041,COT,SFA,"Parks, Trails, and Open Space",LARKSPUR VILLAGE EAST
0172118101042,COT,MH,"Parks, Trails, and Open Space",LARKSPUR VILLAGE EAST
0172118101042,COT,POS,"Parks, Trails, and Open Space",LARKSPUR VILLAGE EAST
0172118101042,COT,SFA,"Parks, Trails, and Open Space",LARKSPUR VILLAGE EAST
0172118101043,COT,MF,Commercial,TWO DEUCES SUBDIVISION
0172118101043,COT,NS,Commercial,TWO DEUCES SUBDIVISION
0172118101044,COT,MF,Mixed Residential Neighborhoods,TWO DEUCES SUBDIVISION
0172118124011,COT,POS,Single-Family Neighborhoods,
0172118131039,COT,POS,Single-Family Neighborhoods,
0172118131039,COT,POS,Single-Family Neighborhoods,FARMINGTON SUBDIVISION
0172118131039,COT,POS,Single-Family Neighborhoods,FUKAYE FIELDS SUBDIVISION
0172118141001,COT,MF,Commercial,TWO DEUCES SUBDIVISION
0172118141001,COT,NS,Commercial,TWO DEUCES SUBDIVISION
0172118200001,COT,CR,"Parks, Trails, and Open Space",
0172118200001,COT,CR,"Parks, Trails, and Open Space",
0172118200001,COT,POS,"Parks, Trails, and Open Space",
0172118200001,COT,POS,"Parks, Trails, and Open Space",LARKSPUR VILLAGE EAST
0172118200001,COT,SFA,"Parks, Trails, and Open Space",
0172118200001,COT,SFA,"Parks, Trails, and Open Space",
0172118200001,COT,SFA,"Parks, Trails, and Open Space",LARKSPUR VILLAGE EAST
0172118201001,COT,CR,Transit-Oriented Development,CHID SUBDIVISION
0172118201002,COT,CR,Transit-Oriented Development,CHID SUBDIVISION
0172118201004,COT,CR,Transit-Oriented Development,CHID SUBDIVISION AMD NO 1
0172118201005,COT,CR,Transit-Oriented Development,104TH AND COLORADO
0172118301351,COT,SFA,Mixed Residential Neighborhoods,RIVER VALLEY VILLAGE
0172118301352,COT,SFA,Mixed Residential Neighborhoods,RIVER VALLEY VILLAGE
0172118301353,COT,SFA,Mixed Residential Neighborhoods,RIVER VALLEY VILLAGE
0172118301354,COT,SFA,Mixed Residential Neighborhoods,RIVER VALLEY VILLAGE
0172118301355,COT,SFA,Mixed Residential Neighborhoods,RIVER VALLEY VILLAGE
